album_id,genre
6mpTzL80F11TaeU79loRyJ,pop
1Mo92916G2mmG7ajpmSVrc,
7bH39Zpsu3XwyTSnZ36nmk,
4tU0FNnuiBD1P6IRTARHww,
4B4Elma4nNDUyl6D5PvQkj,
56bdWeO40o3WfAD2Lja4dl,
2kJbSNF5JDzEOwYuqNc5PQ,
06me0leRR3AuF4IFiEytml,
32Gv2KwfKu35P5r77bmxzi,
3KhdXmuYsUQZUtd16wVJIE,
3f6e4wXxxi4ahqWsSU7OpT,
20llijrPaOy2qVivkSXuRB,
1U0Z7QjSzlg3gMeUOuUldz,
0AGTYuKIZpklJih6pEmoWp,
7aJuG4TFXa2hmE4z1yxc3n,
5i9lMMUZ1QZNsLEE3j50kT,
56bdWeO40o3WfAD2Lja4dl,
4MiiGc86pG5wWTrvHwXecp,
1FkgWqBfOH8VaaiG8PRGxX,
7lUEiaMZBxdemzqieZw2jx,
3f6e4wXxxi4ahqWsSU7OpT,
2J21ZVDlD1JjxR94V18xfY,
5q3jthpn2h59P7pe2gmAl7,
68CN2LzY8MoxO2udy2C22e,
3YJeGDPwWmpqxm5xlIqjO8,
0TxewlKVKdpP18dGg279ep,
64LU4c1nfjz1t4VnGhagcg,synthpop
140NIeh2n6kSX9BHAsvlwy,
1TGX3TzhBOkAOWyoS3TWVF,
062urW4KS66GPlEHIueefz,
5pSk3c3wVwnb2arb6ohCPU,
0WHY8JAMmQpVtFn7rhqjkM,
64LU4c1nfjz1t4VnGhagcg,synthpop
6DintQ70OBS03zClxoMFFe,
5c5a2dLd2qLVN5zlaOcKJQ,
3f6e4wXxxi4ahqWsSU7OpT,
3iPSVi54hsacKKl1xIR2eH,
5XmOFWhZEZBR6VlQvs6dfR,
2qPki6xBkJ1Mbra43t7hnA,
3f6e4wXxxi4ahqWsSU7OpT,
2m1enA3YrMLVvR3q0MqLpL,
7aJuG4TFXa2hmE4z1yxc3n,
02X1cQOUcwYPxgFfqHeitI,
2vHRMDYWkdjZLRsLD4l76m,trap
7KeJ1PRu1es5oQyeM9kzlV,
5qfivA7g2aAhAIPnSb0csp,
2IYQwwgxgOIn7t3iF6ufFD,
4n2Wo5AqL6FUuheNYGZI4f,contemporary r&b
0CvhgTLytPcvNQ8IpMHRwL,
5XsZ5ZTcIHnZxjynaGxA0g,
3f6e4wXxxi4ahqWsSU7OpT,
4B4Elma4nNDUyl6D5PvQkj,
1NEBms3ay8CUHTUzD7wzHO,
7aJuG4TFXa2hmE4z1yxc3n,
0cLGXgec8fFV7YPFQ96SUG,
4B4Elma4nNDUyl6D5PvQkj,pop
17R63Sb8OrPikc2R4mlpdC,
2vHRMDYWkdjZLRsLD4l76m,trap
1d8W5sDOh6xY7y6UYp2rcg,folk pop
7l80BDHxpZwj8FXImqH8fw,
2m1enA3YrMLVvR3q0MqLpL,country
0S8DGX9LmBkRSVi3ywcCOT,
5kuRwJLsld1jXzxxVERPMC,
0XKconI47eiBP6qPYHsx9f,
5PGH88Cwual1Nj8d2RsKP0,
7aJuG4TFXa2hmE4z1yxc3n,
3f6e4wXxxi4ahqWsSU7OpT,
4B4Elma4nNDUyl6D5PvQkj,pop
0XA403JTounqFh2owquBXu,
4GmGKpnp0wcQ4xrE3reMRg,
2SCppOPkT7XTKBJV2XIQUw,
7aA68voNG6hXgSf7tTQvxS,
2Hg5u4WLNI85GHVISRXMna,
2m1enA3YrMLVvR3q0MqLpL,country
7ce3IkZzM0jPo2KfB7iDVU,
3XTwGtmHpkQpkQOTT5wPeH,
3hFTgPUFrpYwfEsMJIXiid,
3ESmtTRJZkIjPShkV48tdL,
389w7hzxpiOmpGEWFCNEoP,
7Lv6VzSqIz1sAssK2JUskG,
1d8W5sDOh6xY7y6UYp2rcg,folk pop
63IolVUykZCHMlu2zu9jHS,pop rap
5onhEG8O3aKdg9b4lIdkNz,
7aJuG4TFXa2hmE4z1yxc3n,
2NmIkHfuMdIdqJlu3LtxwU,trap
4rGd4QTextzBZmB9G8yHyk,
1d8W5sDOh6xY7y6UYp2rcg,folk pop
7f1uY6RHAj9voSkbPyMlFm,
4R6FV9NSzhPihHR0h4pI93,alternative rock
0v9QGZDE2msGl8zAlXKP93,
1d8W5sDOh6xY7y6UYp2rcg,folk pop
4BbsHmXEghoPPevQjPnHXx,
65TLpR9CjyYqBL8Os2pmlY,
0U28P0QVB1QRxpqp5IHOlH,contemporary r&b
4FftCsAcXXD1nFO9RFUNFO,
2NmIkHfuMdIdqJlu3LtxwU,trap
7aJuG4TFXa2hmE4z1yxc3n,
43B3jBId7ncqX8QJprStsV,
0v9QGZDE2msGl8zAlXKP93,trap
3qBWNcWifNhUKJAWzswdJY,
0U28P0QVB1QRxpqp5IHOlH,contemporary r&b
58XIBpQOAw7E2qCL1jxWCd,
2NmIkHfuMdIdqJlu3LtxwU,trap
27GWSFRITD8JJcSGMgEfTN,
2qQP2NgOoH6HqknnbpJmIk,
1d8W5sDOh6xY7y6UYp2rcg,folk pop
5kuRwJLsld1jXzxxVERPMC,
3YOMkR4iUo3bmEIApbWmsa,
2GW4VpFk9mbc6qYZ0zNuu3,
71PfP4E9roOXAudea1aPGw,pop
21lmM75p1hAslaBnuHAaJs,
71PfP4E9roOXAudea1aPGw,pop
0XKconI47eiBP6qPYHsx9f,
2k8JXNLzRk04iNgEvxunK0,
6UwxCr559vsWAmVC6WkrI3,
71PfP4E9roOXAudea1aPGw,pop
5oR5JuHZV4Yz7XvvBJHOCt,
0U28P0QVB1QRxpqp5IHOlH,contemporary r&b
2m1enA3YrMLVvR3q0MqLpL,country
1d8W5sDOh6xY7y6UYp2rcg,folk pop
4B4Elma4nNDUyl6D5PvQkj,pop
4B4Elma4nNDUyl6D5PvQkj,pop
3gHZ4w03gbuZtGTEwztrtw,
0U28P0QVB1QRxpqp5IHOlH,contemporary r&b
0U28P0QVB1QRxpqp5IHOlH,contemporary r&b
5kuRwJLsld1jXzxxVERPMC,
3hFTgPUFrpYwfEsMJIXiid,
1U0Z7QjSzlg3gMeUOuUldz,
168CdR21lfn0TTyw1Pkdcm,
2m1enA3YrMLVvR3q0MqLpL,country
4GmGKpnp0wcQ4xrE3reMRg,
4ecjQGViGCD4snnZ3QJOEL,
4AobWNA72kqOymcHxjhQb7,
4XXTsu7r9865VvXdvF2iQP,
52BWvTRMsPqjHzrbQomgwP,
5qt0joCyuLr749sTUbyH8F,
4o57W8cMFiKf2NVbGSE9jH,
0FVH9WJPHicjhOLfsPpnxL,
2vHRMDYWkdjZLRsLD4l76m,trap
03guxdOi12XJbnvxvxbpwG,
0U28P0QVB1QRxpqp5IHOlH,contemporary r&b
1d8W5sDOh6xY7y6UYp2rcg,folk pop
2mKcYIgv7ItYDQXke3uprl,
2k8JXNLzRk04iNgEvxunK0,
5kuRwJLsld1jXzxxVERPMC,
2m1enA3YrMLVvR3q0MqLpL,country
4csGSJBfWDrWklYInvXzhU,
1bWcE0tKOJgn4kgpNKSHU0,
7H5STZn8rbg58X1Q69Rifk,
71PfP4E9roOXAudea1aPGw,pop
6kF2smJylLgcekEyliE3p8,
5H7ixXZfsNMGbIE5OBSpcb,folk pop
5kuRwJLsld1jXzxxVERPMC,
2m1enA3YrMLVvR3q0MqLpL,country
