album_id,genre
1mOzqonHplZ7XxhwNtDbBp,pop rap
3mXIEeHVXdaA4hczThlrRC,
0yuurOHxwWdHK2DaoRSkn8,
1ubJSiGbO0OsLHwFFs8NBr,
2THNAoibV6yyuZcvaU9U5x,
0wCLHkBRKcndhMQQpeo8Ji,dance-pop
4QwYcMNFzIhUctirR6XKDM,
526xuSD6c45Gb5hH4rN8RY,hyperpop
6zXydimgenc15N3LWmf0cn,k-pop
2ha4ucrONN0cihLMkP02Ch,k-pop
4zdhsTwjNaFtvLCTYBpejR,
1nt0BAJMDSGQvmZbq0xhoI,country
1tc6XshhetHi2jagwM3UhS,
2Wu6YPeXdwiyqV5YulLf1W,
5ayh7q1xq1jFa3QsmE3M7n,pop rap
3gkwDd6hohNwtgET2IpJLZ,
7mePeoRszpMqgvTAc9uRY0,contemporary r&b
0lgs2Sa82lyX89nBUWyUy6,
6E7Awtyx6opYTbPXx6ApzB,reggaeton
4OWkgV3qaf52HEXYsRSTZM,
58ufb71YaU1PetJKQGqSd2,
4nbO0YqSnVRhOwHEKxJSrY,
3x3G6TKWWgRS1vWp03FoNb,
6TlmemKiRPS6uxpOPug4Pk,hip hop
1KTvTGon7YPfnAAEGnSHBc,
0SqUi6bPIlAaWfvZibBfia,
3Dx1IXTwJVIMkEzVMSSSrp,
42eRSINaWEzBXj7aqTB2cu,folk pop
62g7jm7YqkuQOhfhFpDQXC,contemporary r&b
3B38AH4XMqDiI9W2Yd6mDT,country
0QZVRL2HC24voXfxWmpHvd,
4qSFCfqrmdQ7OOnPeUsjoz,country
1CTk9dG2nyaUovNIQfBzqb,r&b and soul
0lmXfHj3QJAZBpoY9jdEbV,
1ZVJTCW5rxpHKNgsNL91J2,
7EPrkhjTBrwAV8yAKCmY0Y,pop
4xgkNyFFCIWLi8RC6dTlCR,
0RRvy9tpjR19zKnM0xhRW4,
1bWcE0tKOJgn4kgpNKSHU0,banda
6qjHXAoCQWAwOwOCjdSvEN,
44yxISpANzuf2BjTNYSUcF,contemporary r&b
1kZGpaXOeB48TPT2JatjvC,
1mOzqonHplZ7XxhwNtDbBp,pop rap
2GfGGlindjNS4kkZinqKdA,
4stkWK5jMzF3Xhc2nWWeiI,
4IVSV1IByIcwE9lUOz1Tzn,
70BE6eI8lobLbKkvoRnNrG,
3KPOdANPLDWwF0U4TOzjrK,
6cWVXZCgpDJhvFOqB6o0DP,contemporary r&b
0k68jcBxrsqFzgvAVteo92,
4bH2fufFWKIdtVbOI8em1u,
6B0uhVWdfDKV35fapjoolM,pop
7Ic1aiLXMmyyi0cVkk04aS,contemporary r&b
6U6AwUuoxscav9cG7yQ5n9,country
