year,track_id,track_name,popularity,external_link,album_id,artist_id,track_image
2024,4SwwlSlURm7oEHfZYt5oQv,Lose Control,46,https://open.spotify.com/track/4SwwlSlURm7oEHfZYt5oQv,3egFmnuKrjoMAlqCfdw7KH,33qOK5uJ8AR2xuQQAhHump,No preview available
2024,5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),81,https://open.spotify.com/track/5fZJQrFKWQLb7FpJXZ1g7K,0DLvFVIfwt3OHdK9kGeEM3,3y2cIKLjiOlp1Np37WiUdH,No preview available
2024,3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,88,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,168CdR21lfn0TTyw1Pkdcm,22wbnEMDvgVIAGdFeek6ET,No preview available
2024,2PoE4L4YsgxtCgqBogKc5c,I Had Some Help (Feat. Morgan Wallen),54,https://open.spotify.com/track/2PoE4L4YsgxtCgqBogKc5c,4f2G7uAWqzpOPwEfCDV87A,246dkjvS1zLTtiykXe5h60,No preview available
2024,4xhsWYTOGcal8zt0J161CU,Lovin On Me,78,https://open.spotify.com/track/4xhsWYTOGcal8zt0J161CU,6VCO0fDBGbRW8mCEvV95af,2LIk90788K0zvyj2JJVwkJ,No preview available
2024,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,87,https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3,5JjnoGJyOxfSZUZtk2rRwZ,2YZyLoL8N0Wb9xBt1NhZWg,No preview available
2024,2HRqTpkrJO5ggZyyK6NPWz,Espresso,85,https://open.spotify.com/track/2HRqTpkrJO5ggZyyK6NPWz,3iPSVi54hsacKKl1xIR2eH,74KM79TiuVKeVCqs8QtB0B,No preview available
2024,5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,82,https://open.spotify.com/track/5AJ9hqTS2wcFQCELCFRO7A,2Z1gnUf3nbn6DtwZSUIH54,1WaFQSHVGZQJTbf0BdxdNo,No preview available
2024,0acUrvpwkh4rGMJelt2NAw,Too Sweet,46,https://open.spotify.com/track/0acUrvpwkh4rGMJelt2NAw,10MWtR7jwqRTLQAvmTU7uQ,2FXC3k01G6Gw61bmprjgqS,No preview available
2024,2b1fXPog9FFIIk550j5gPe,Stick Season,53,https://open.spotify.com/track/2b1fXPog9FFIIk550j5gPe,3qBWNcWifNhUKJAWzswdJY,2RQXRUsr4IW1f3mKyKsy4B,No preview available
2024,4kfSXPK13aXkLzuz02hCSC,greedy,66,https://open.spotify.com/track/4kfSXPK13aXkLzuz02hCSC,0OUOx6rJXtL66AzTnP9KUE,45dkTj5sMRSjrmBSBeiHym,No preview available
2024,2tudvzsrR56uom6smgOcSf,Like That,82,https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf,4iqbFIdGOTzXeDtt9owjQn,1RyvyyTE3xzB2ZywiAwp0i,No preview available
2024,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,94,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,7aJuG4TFXa2hmE4z1yxc3n,6qqNVTkY8uBg9cP3Jd7DAH,No preview available
2024,2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,83,https://open.spotify.com/track/2tHwzyyOLoWSFqYNjeVMzj,3iPSVi54hsacKKl1xIR2eH,74KM79TiuVKeVCqs8QtB0B,No preview available
2024,7dJYggqjKo71KI9sLzqCs8,Agora Hills,75,https://open.spotify.com/track/7dJYggqjKo71KI9sLzqCs8,6DmPNcfpkXBVRJsEIJY9tl,5cj0lLjcoR7YOSnhnX0Po5,No preview available
2024,0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",89,https://open.spotify.com/track/0WbMK4wrZ1wFSty9F7FCgu,1WAjjRMfZjEXtB0lQrAw6Q,7GlBOeep6PqTfFi59PTUUN,No preview available
2024,63VqnjTVYJiwVoUm0OCdy6,Saturn,55,https://open.spotify.com/track/63VqnjTVYJiwVoUm0OCdy6,1Q5WON8dw2JFLP5JVQXu1e,7tYKF4w9nC0nq9CsPZTHyP,No preview available
2024,6dODwocEuGzHAavXqTbwHv,Fortnight (feat. Post Malone),72,https://open.spotify.com/track/6dODwocEuGzHAavXqTbwHv,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,No preview available
2024,0SPzyaBzgPVLSvXGBCRbEN,Water,48,https://open.spotify.com/track/0SPzyaBzgPVLSvXGBCRbEN,5QsVRNOKVMCeVAIUoOQJ13,3SozjO3Lat463tQICI9LcE,No preview available
2024,2Zo1PcszsT9WQ0ANntJbID,Feather,82,https://open.spotify.com/track/2Zo1PcszsT9WQ0ANntJbID,2g4aJTa5ejGpp0O0GKzWAQ,74KM79TiuVKeVCqs8QtB0B,No preview available
2024,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),87,https://open.spotify.com/track/51ZQ1vr10ffzbwIjDCwqm4,5EYKrEDnKhhcNxGedaRQeK,66CXWjxzNUsdJxJ2JdwvnR,No preview available
2024,2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),83,https://open.spotify.com/track/2uqYupMHANxnwgeiXTZXzd,40HsqPqeSR9Xe3IyAJWr6e,7Ez6lTtSMjMf2YSYpukP1I,No preview available
2024,7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),51,https://open.spotify.com/track/7fveJ3pk1eSfxBdVkzdXZ0,6i7mF7whyRJuLJ4ogbH2wh,4oUHIQIBe0LHzYfvXNW4QM,No preview available
2024,4ZJ4vzLQekI0WntDbanNC7,Pink Skies,83,https://open.spotify.com/track/4ZJ4vzLQekI0WntDbanNC7,7LRZfujsTLyy814AnMSdtT,40ZNYROS4zLfyyBSs2PGe2,No preview available
2024,7wLShogStyDeZvL0a6daN5,TEXAS HOLD 'EM,71,https://open.spotify.com/track/7wLShogStyDeZvL0a6daN5,6BzxX6zkDsYKFJ04ziU5xQ,6vWDO969PvNqNYHIOW5v0m,No preview available
2024,6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),63,https://open.spotify.com/track/6IG3sQ8s9nfk6TUlVzRhbN,1o59UpKw81iHR0HPiSkJR0,06HL4z0CvFAxyc27GXpf02,No preview available
2024,1KA3w5NErqdrAkW1E02LtF,Miles On It,45,https://open.spotify.com/track/1KA3w5NErqdrAkW1E02LtF,3UPTShNGcVewuV8nSxIMYY,64KEffDW9EtZ1y2vBYgq8T,No preview available
2024,2fPvQfGQEZOKtJ9qXeL4x8,I Can Do It With a Broken Heart,72,https://open.spotify.com/track/2fPvQfGQEZOKtJ9qXeL4x8,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,No preview available
2024,0kE09o4Jdeu7vqjmkV1YJP,Wild Ones (feat. Jelly Roll),73,https://open.spotify.com/track/0kE09o4Jdeu7vqjmkV1YJP,4BnCr0behKaGscMMhpiHX7,2yLzlEFtIS0Q9UkyBZdQA7,No preview available
2024,54lwAukbN9gFGnDprkHjRD,Ain't No Love In Oklahoma,60,https://open.spotify.com/track/54lwAukbN9gFGnDprkHjRD,2Z3lIfc06B7YV1ZN9oZCdS,718COspgdWOnwOFpJHRZHS,No preview available
2024,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,15,https://open.spotify.com/track/4OssqCixV2Xsxd43wMIQyS,0v9QGZDE2msGl8zAlXKP93,4xPQFgDA5M2xa0ZGo5iIsv,No preview available
2024,3ELHphyeYEG8QcOYohNXzS,Houdini,47,https://open.spotify.com/track/3ELHphyeYEG8QcOYohNXzS,31hcgCSu4mlA82syOFItur,7dGJo4pcD2V6oG8kP0tJRR,No preview available
2024,7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),70,https://open.spotify.com/track/7mOC6phfrfz3jfigg1aGsE,0SW0LplxFID1otCk4bhhHI,2qoQgPAilErOKCwE2Y8wOG,No preview available
2024,51eSHglvG1RJXtL3qI5trr,Slow It Down,84,https://open.spotify.com/track/51eSHglvG1RJXtL3qI5trr,168CdR21lfn0TTyw1Pkdcm,22wbnEMDvgVIAGdFeek6ET,No preview available
2024,52eIcoLUM25zbQupAZYoFh,redrum,78,https://open.spotify.com/track/52eIcoLUM25zbQupAZYoFh,2RRYaYHY7fIIdvFlvgb5vq,1URnnhqYAYcrqrcwql10ft,No preview available
2024,6D8y7Bck8h11byRY88Pt2z,Houdini,81,https://open.spotify.com/track/6D8y7Bck8h11byRY88Pt2z,1Mo92916G2mmG7ajpmSVrc,6M2wZ9GZgrQXHCFfjv46we,No preview available
2024,5A8xI7PN4WDe9e61xEdt94,Yeah Glo!,71,https://open.spotify.com/track/5A8xI7PN4WDe9e61xEdt94,0SW0LplxFID1otCk4bhhHI,2qoQgPAilErOKCwE2Y8wOG,No preview available
2024,2DSy4HfDQoBsPPcRSoeM16,Rich Baby Daddy (feat. Sexyy Red & SZA),51,https://open.spotify.com/track/2DSy4HfDQoBsPPcRSoeM16,4Q7cRXio6mF2ImVUCcezPO,3TVXtAsR1Inumwj472S9r4,No preview available
2024,3qhlB30KknSejmIvZZLjOD,End of Beginning,89,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD,4JDXBZdRPId4devseaAOKH,5p9HO3XC5P3BLxJs5Mtrhm,No preview available
2024,629DixmZGHc7ILtEntuiWE,LUNCH,82,https://open.spotify.com/track/629DixmZGHc7ILtEntuiWE,7aJuG4TFXa2hmE4z1yxc3n,6qqNVTkY8uBg9cP3Jd7DAH,No preview available
2024,2x2olWuWXpqjoeE4bO1NFS,Never Lose Me,72,https://open.spotify.com/track/2x2olWuWXpqjoeE4bO1NFS,4tNtjyBBXMhGRwqOQTbh6i,08PvCOlef4xdOr20jFSTPd,No preview available
2024,28drn6tQo95MRvO0jQEo5C,Type Shit,80,https://open.spotify.com/track/28drn6tQo95MRvO0jQEo5C,4iqbFIdGOTzXeDtt9owjQn,1RyvyyTE3xzB2ZywiAwp0i,No preview available
2024,7Fzl7QaTu47WyP9R5S5mh5,Lies Lies Lies,70,https://open.spotify.com/track/7Fzl7QaTu47WyP9R5S5mh5,62ldGEkFUkQa34B8qsAFyc,4oUHIQIBe0LHzYfvXNW4QM,No preview available
2024,6XjDF6nds4DE2BBbagZol6,Gata Only,85,https://open.spotify.com/track/6XjDF6nds4DE2BBbagZol6,5tSQtQGkrCJx3hoQxmLgfM,7CvTknweLr9feJtRGrpDBy,No preview available
2024,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,77,https://open.spotify.com/track/4xdBrk0nFZaP54vvZj0yx7,0EiI8ylL0FmWWpgHVTsZjZ,7GlBOeep6PqTfFi59PTUUN,No preview available
2024,6UmKnXmG7VmYqFnmSPOfRj,Get It Sexyy,71,https://open.spotify.com/track/6UmKnXmG7VmYqFnmSPOfRj,5PmtX9B5vNa4uaiXQVn4Gx,3DbwFQlvLxRSi2uX8mf81A,No preview available
2024,6m94NnMDxM5KM5Ut5vgfhR,Made For Me,69,https://open.spotify.com/track/6m94NnMDxM5KM5Ut5vgfhR,1q37MEHkdOivTuJJbwRkGS,7tjVFCxJdwT4NdrTmjyjQ6,No preview available
2024,57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,78,https://open.spotify.com/track/57wp7VFnV8X0pSVnYArGeJ,60s0PMYFJhe34io9HuyUXf,2EMAnMvWE2eb56ToJVfCWs,No preview available
2024,0MIp9iBm1V41ERxkZnmSUG,Pretty Little Poison,76,https://open.spotify.com/track/0MIp9iBm1V41ERxkZnmSUG,2s7CBSj6aKbWmkfBU8eEsg,7kplJl06UmldxLKseURAYi,No preview available
2024,6xIsHPRHdbzU6UMVFn4wh8,First Person Shooter (feat. J. Cole),51,https://open.spotify.com/track/6xIsHPRHdbzU6UMVFn4wh8,4Q7cRXio6mF2ImVUCcezPO,3TVXtAsR1Inumwj472S9r4,No preview available
2024,7so0lgd0zP2Sbgs2d7a1SZ,Die With A Smile,86,https://open.spotify.com/track/7so0lgd0zP2Sbgs2d7a1SZ,2MHUaRi9OCyTN02SoyRRBJ,1HY2Jd0NmPuamShAr6KMms,No preview available
2024,3JG1uFc40wfyrqaWC7iv0e,i like the way you kiss me,75,https://open.spotify.com/track/3JG1uFc40wfyrqaWC7iv0e,5nzSCZ7NhKvAysI0tmNOdD,0PCCGZ0wGLizHt2KZ7hhA2,No preview available
2024,30LZU3ReFIndjHLfaahreM,Save Me - with Lainey Wilson,74,https://open.spotify.com/track/30LZU3ReFIndjHLfaahreM,2v1Lb9hidHkvvlIXYzSmeZ,19k8AgwwTSxeaxkOuCQEJs,No preview available
2024,77DRzu7ERs0TX3roZcre7Q,euphoria,75,https://open.spotify.com/track/77DRzu7ERs0TX3roZcre7Q,32bR4LcEc1PvJEhaKoo4ZN,2YZyLoL8N0Wb9xBt1NhZWg,No preview available
2024,6CThut6kPrjot0pTJOTEer,TRUCK BED,74,https://open.spotify.com/track/6CThut6kPrjot0pTJOTEer,0bn9eJMUQzbqZjI4ZAvRF5,5QNm7E7RU2m64l6Gliu8Oy,No preview available
2024,0eBFgRxyVSeuT4iyrbukdn,Where the Wild Things Are,83,https://open.spotify.com/track/0eBFgRxyVSeuT4iyrbukdn,5Uly85dJHHDfHQCsyUQ8gw,718COspgdWOnwOFpJHRZHS,No preview available
2024,4JdtcbuALyHUZnYfa8LQwo,Everybody (feat. Lil Uzi Vert),37,https://open.spotify.com/track/4JdtcbuALyHUZnYfa8LQwo,5eA2VJ0yeiU4kXz1zvuMro,0hCNtLu0JehylgoiP8L4Gh,No preview available
2024,1MGm3zOE0Ql0WWcU5ZvjOx,La Diabla,72,https://open.spotify.com/track/1MGm3zOE0Ql0WWcU5ZvjOx,1bWcE0tKOJgn4kgpNKSHU0,3Me35AWHCGqW4sZ7bWWJt1,No preview available
2024,3Vr3zh0r7ALn8VLqCiRR10,Stargazing,85,https://open.spotify.com/track/3Vr3zh0r7ALn8VLqCiRR10,3VNxRarx9HUI5w7DHv0TBj,3bO19AOone0ubCsfDXDtYt,No preview available
2024,3SaS0Va6o6jYkWvadT86C6,I Am Not Okay,75,https://open.spotify.com/track/3SaS0Va6o6jYkWvadT86C6,2GW4VpFk9mbc6qYZ0zNuu3,19k8AgwwTSxeaxkOuCQEJs,No preview available
2024,5JNdWvUQz88ReuMRhbt2a7,Pour Me A Drink (Feat. Blake Shelton),53,https://open.spotify.com/track/5JNdWvUQz88ReuMRhbt2a7,4f2G7uAWqzpOPwEfCDV87A,246dkjvS1zLTtiykXe5h60,No preview available
2024,1DgtQlVNotingln271ZKCx,White Horse,77,https://open.spotify.com/track/1DgtQlVNotingln271ZKCx,6kcZ35GY84A3FBIcIKVqTW,4YLtscXsxbVgi031ovDDdh,No preview available
2024,0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,76,https://open.spotify.com/track/0cVyQfDyRnMJ0V3rjjdlU3,1j5AROUr8rq5xb2CXDIH1c,4zoRNhOhsGX3w8yBAnFSQ8,No preview available
2024,0WC0lsZqjrmecGTSF23688,Good Good,28,https://open.spotify.com/track/0WC0lsZqjrmecGTSF23688,7GZwgBHhaazZ2QnrvbpDPO,23zg3TcAtWQy7J6upgbUnj,No preview available
2024,3QS9ZCtoSCJhmaJ7QNXSAS,act ii: date @ 8 (feat. Drake) - remix,70,https://open.spotify.com/track/3QS9ZCtoSCJhmaJ7QNXSAS,7luH8lI8B6c4r3TxLJ2aU1,5fi7lIgJGH3RgUpJYcffQ7,No preview available
2024,2tHUWWw7tOWjHYAoNYMNZQ,High Road (feat. Jessie Murph),44,https://open.spotify.com/track/2tHUWWw7tOWjHYAoNYMNZQ,4BnCr0behKaGscMMhpiHX7,1Tie3AZgLQZqYEp8Fv4zOZ,No preview available
2024,4MjDJD8cW7iVeWInc2Bdyj,MONACO,79,https://open.spotify.com/track/4MjDJD8cW7iVeWInc2Bdyj,4FftCsAcXXD1nFO9RFUNFO,4q3ewBCX7sLwd24euuV69X,No preview available
2024,2uvBprdlMpzeN5Bq0PzMBI,IDGAF (feat. Yeat),51,https://open.spotify.com/track/2uvBprdlMpzeN5Bq0PzMBI,4Q7cRXio6mF2ImVUCcezPO,3TVXtAsR1Inumwj472S9r4,No preview available
2024,5G2f63n7IPVPPjfNIGih7Q,Taste,86,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q,3iPSVi54hsacKKl1xIR2eH,74KM79TiuVKeVCqs8QtB0B,No preview available
2024,09hVlIVHtEE1nLUv6YGZiW,Burn It Down,65,https://open.spotify.com/track/09hVlIVHtEE1nLUv6YGZiW,4i3ay5RKpdmJok8zazCdlf,0Z8XVUAOBPM4x12wKnFHEQ,No preview available
2024,0wXThIDxO3YRJCpPgnmbkw,Where It Ends,72,https://open.spotify.com/track/0wXThIDxO3YRJCpPgnmbkw,19DGbjQW4oJmS1TLmr7OH3,3win9vGIxFfBRag9S63wwf,No preview available
2024,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,92,https://open.spotify.com/track/3QaPy1KgI7nu9FJEQUgn6h,7aJuG4TFXa2hmE4z1yxc3n,6qqNVTkY8uBg9cP3Jd7DAH,No preview available
2024,24Pw64UorwvD1naI3Mw6HV,FTCU,38,https://open.spotify.com/track/24Pw64UorwvD1naI3Mw6HV,5eA2VJ0yeiU4kXz1zvuMro,0hCNtLu0JehylgoiP8L4Gh,No preview available
2024,5ya0TmUQw2wHMkq36rPsnd,World on Fire,75,https://open.spotify.com/track/5ya0TmUQw2wHMkq36rPsnd,2WSeZEFsZKPJQ09abZCIaz,4NYMUsIcUUsBHbV9DICa5x,No preview available
2024,7DswEZZthZ6piQpL25qGAM,On My Mama,63,https://open.spotify.com/track/7DswEZZthZ6piQpL25qGAM,6WlGOgNNtpwFt2gfRFfqgZ,63XBtGSEZINSyXylZxEUbv,No preview available
2024,5D34wRmbFS29AjtTOP2QJe,"yes, and?",72,https://open.spotify.com/track/5D34wRmbFS29AjtTOP2QJe,5EYKrEDnKhhcNxGedaRQeK,66CXWjxzNUsdJxJ2JdwvnR,No preview available
2024,4E63weMCaNZuGPEFMnuEi8,exes,83,https://open.spotify.com/track/4E63weMCaNZuGPEFMnuEi8,0OUOx6rJXtL66AzTnP9KUE,45dkTj5sMRSjrmBSBeiHym,No preview available
2024,3EO58D1YpHnTvBy68gK8HE,Wind Up Missin’ You,80,https://open.spotify.com/track/3EO58D1YpHnTvBy68gK8HE,4uQSVr1aW5JQIU1DmBXesv,4sCKpwwEsgReZxjtKFm2A0,No preview available
2024,25PmDC15l3iQxoHAPMHwup,Bulletproof,31,https://open.spotify.com/track/25PmDC15l3iQxoHAPMHwup,5pQs8l0kyftlASrbXp0KU3,4NYMUsIcUUsBHbV9DICa5x,No preview available
2024,42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),84,https://open.spotify.com/track/42VsgItocQwOQC3XWZ8JNA,18NOKLkZETa4sWwLMIm0UZ,0Y5tJX1MQlPlqiwlOH1tJY,No preview available
2024,5DQU4Fmdx7Hs7pwtcZMSTK,The Painter,73,https://open.spotify.com/track/5DQU4Fmdx7Hs7pwtcZMSTK,5CLwcVp4tfZqwxHLr77dnY,6zLBxLdl60ekBLpawtT63I,No preview available
2024,1kbEbBdEgQdQeLXCJh28pJ,Down Bad,72,https://open.spotify.com/track/1kbEbBdEgQdQeLXCJh28pJ,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,No preview available
2024,7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,86,https://open.spotify.com/track/7BRD7x5pt8Lqa1eGYC4dzj,7aJuG4TFXa2hmE4z1yxc3n,6qqNVTkY8uBg9cP3Jd7DAH,No preview available
2024,4Na2HfNSr58chvfX69fy36,one of wun,80,https://open.spotify.com/track/4Na2HfNSr58chvfX69fy36,7g0PJ7VbsOkYTECUFkyNPN,2hlmm7s2ICUX0LVIhVFlZQ,No preview available
2024,5iJKGpnFfvbjZJeAtwXfCj,28,50,https://open.spotify.com/track/5iJKGpnFfvbjZJeAtwXfCj,1U0Z7QjSzlg3gMeUOuUldz,40ZNYROS4zLfyyBSs2PGe2,No preview available
2024,3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,86,https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3,2Cn1d2KgbkAqbZCJ1RzdkA,2uYWxilOVlUdk4oV9DvwqK,No preview available
2024,1k2pQc5i348DCHwbn5KTdc,Pink Pony Club,84,https://open.spotify.com/track/1k2pQc5i348DCHwbn5KTdc,0EiI8ylL0FmWWpgHVTsZjZ,7GlBOeep6PqTfFi59PTUUN,No preview available
2024,2XWaKcCf8GYeXXTxcRbXFa,KEHLANI,29,https://open.spotify.com/track/2XWaKcCf8GYeXXTxcRbXFa,0nhSn0jmZlFvdPrz7vr2UP,0jPHHnU8GUWEF7rwPE9osY,No preview available
2024,48X5k2vce5rXckgDAnXMsa,Dirt Cheap,72,https://open.spotify.com/track/48X5k2vce5rXckgDAnXMsa,5CLwcVp4tfZqwxHLr77dnY,6zLBxLdl60ekBLpawtT63I,No preview available
2024,31TVho4kOuAeRmLYGIEuWn,TGIF,72,https://open.spotify.com/track/31TVho4kOuAeRmLYGIEuWn,4dUAojdnh5Bcho1n8bPSO0,2qoQgPAilErOKCwE2Y8wOG,No preview available
2024,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,85,https://open.spotify.com/track/6WatFBLVB0x077xWeoVc2k,5ylbxH7EqpsmHZCRuiYewS,790FomKkXshlbRYZFtlgla,No preview available
2024,4FPpZA11y7Xqoe3F34Ysdr,The Door,46,https://open.spotify.com/track/4FPpZA11y7Xqoe3F34Ysdr,3egFmnuKrjoMAlqCfdw7KH,33qOK5uJ8AR2xuQQAhHump,No preview available
2024,41WQUSINanQHfhfKpFDsms,Used To Be Young,69,https://open.spotify.com/track/41WQUSINanQHfhfKpFDsms,5DvJgsMLbaR1HmAI6VhfcQ,5YGY8feqx7naU7z4HrwZM6,No preview available
2024,1JG16IozLHJ6PgFWHI8OLd,Scared To Start,36,https://open.spotify.com/track/1JG16IozLHJ6PgFWHI8OLd,5YXocog13Ei8qItXxiQxsX,4j96cMcT8GRi11qbvo1cLQ,No preview available
2024,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),77,https://open.spotify.com/track/1udwFobQ1JoOdWPQrp2b6u,4rJDCELWL0fjdmN9Gn4f4g,6U3ybJ9UHNKEdsH7ktGBZ7,No preview available
2024,7hRLuo4QnzCsjICXUOhTE6,WHISKEY WHISKEY (feat. Morgan Wallen),69,https://open.spotify.com/track/7hRLuo4QnzCsjICXUOhTE6,55Rk02ZSULPUfrW41zjWx9,3tJoFztHeIJkJWMrx0td2f,No preview available
2024,70TGNwQDvF5b6GQWlYPr8p,BAND4BAND (feat. Lil Baby),74,https://open.spotify.com/track/70TGNwQDvF5b6GQWlYPr8p,1pnm9zBlblhTRlE46ItLzU,5H4yInM5zmHqpKIoMNAx4r,No preview available
2024,0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,79,https://open.spotify.com/track/0Lmbke3KNVFXtoH2mMSHCw,5EYKrEDnKhhcNxGedaRQeK,66CXWjxzNUsdJxJ2JdwvnR,No preview available
2024,7FOgcfdz9Nx5V9lCNXdBYv,Red Wine Supernova,80,https://open.spotify.com/track/7FOgcfdz9Nx5V9lCNXdBYv,0EiI8ylL0FmWWpgHVTsZjZ,7GlBOeep6PqTfFi59PTUUN,No preview available
2024,5Se32hEA9raeboZerywxka,You Broke My Heart,75,https://open.spotify.com/track/5Se32hEA9raeboZerywxka,4Q7cRXio6mF2ImVUCcezPO,3TVXtAsR1Inumwj472S9r4,No preview available
2023,7K3BhSpAxZBznislvUMVtn,Last Night,48,https://open.spotify.com/track/7K3BhSpAxZBznislvUMVtn,6i7mF7whyRJuLJ4ogbH2wh,4oUHIQIBe0LHzYfvXNW4QM,No preview available
2023,7DSAEUvxU8FajXtRloy8M0,Flowers,85,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0,5DvJgsMLbaR1HmAI6VhfcQ,5YGY8feqx7naU7z4HrwZM6,No preview available
2023,3OHfY25tqY28d16oZczHc8,Kill Bill,77,https://open.spotify.com/track/3OHfY25tqY28d16oZczHc8,07w0rG5TETcyihsEIZR3qG,7tYKF4w9nC0nq9CsPZTHyP,No preview available
2023,5qIHFdkW6phMsTZlN2g8Lc,Anti-Hero,63,https://open.spotify.com/track/5qIHFdkW6phMsTZlN2g8Lc,1fnJ7k0bllNfL1kVdNVW1A,06HL4z0CvFAxyc27GXpf02,No preview available
2023,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),81,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO,7txGsnDSqVMoRl6RQ9XyZP,0iEtIxbK0KxaSlF7G42ZOp,No preview available
2023,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),75,https://open.spotify.com/track/1s7oOCT8vauUh01PbJD6ps,0nayxjaX54Frd7GsZq6Pbs,46pWGuE3dSwY3bMMXGBvVS,No preview available
2023,4JNdwEfqwFRiAeEISC8RU8,Die For You (with Ariana Grande) - Remix,67,https://open.spotify.com/track/4JNdwEfqwFRiAeEISC8RU8,0YF085Qdh4HgdhZ8zjWkpo,1Xyo4u8uXC1ZmMpatF05PJ,No preview available
2023,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,81,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT,5Uly85dJHHDfHQCsyUQ8gw,718COspgdWOnwOFpJHRZHS,No preview available
2023,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,85,https://open.spotify.com/track/4iZ4pt7kvcaH6Yo8UoZ4s2,07w0rG5TETcyihsEIZR3qG,7tYKF4w9nC0nq9CsPZTHyP,No preview available
2023,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),85,https://open.spotify.com/track/4uUG5RXrOk84mYEfFvj3cK,7M842DMhYVALrXsw3ty7B3,1Cs0zKBU1kc0i8ypK3B9ai,No preview available
2023,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),73,https://open.spotify.com/track/0NZPBYD5qbEWRs3PrGiRkT,3Uq1jNGnD412ZvCb6j2DKV,2wY79sveU1sp5g7SokKOiI,No preview available
2023,5W4kiM2cUYBJXKRudNyxjW,You Proof,45,https://open.spotify.com/track/5W4kiM2cUYBJXKRudNyxjW,6i7mF7whyRJuLJ4ogbH2wh,4oUHIQIBe0LHzYfvXNW4QM,No preview available
2023,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,85,https://open.spotify.com/track/3WMj8moIAXJhHsyLaqIIHI,1CmTOKCeyz1aHH04OwvTPv,40ZNYROS4zLfyyBSs2PGe2,No preview available
2023,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,75,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,5MS3MvWHJ3lOZPLiMxzOU6,3TVXtAsR1Inumwj472S9r4,No preview available
2023,4Dvkj6JhhA12EX05fT7y2e,As It Was,87,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e,5r36AJ6VOJtp00oxSkBZ5h,6KImCVD70vtIoJWnq6nGn3,No preview available
2023,1TE8AAk9koG0UJco6ZAUfx,Rock and A Hard Place,79,https://open.spotify.com/track/1TE8AAk9koG0UJco6ZAUfx,19DGbjQW4oJmS1TLmr7OH3,3win9vGIxFfBRag9S63wwf,No preview available
2023,5IgjP7X4th6nMNDh4akUHb,Under The Influence,84,https://open.spotify.com/track/5IgjP7X4th6nMNDh4akUHb,3okhA6w5uau6ZNhnVpwVww,7bXgB6jMjp9ATFy66eO08Z,No preview available
