album_id,genre
1W9toxqtPfieKk6cft0f7R,
4h8seeFAi6iYhslcWIxTSG,pop rock
3lng6RAtdksQ2q02Fk5jaB,pop
2pLAOZiilrhOrTQNqrF8qr,pop rock
5lm8loAsSpprr19lwSY16V,pop rock
0Rxab8t0y7GlaTJTHX2wEN,r&b and soul
4iAAzGGkdywnwP5O4Vpuun,hip hop
09z9vmYEO8levsGRqEgg8P,rock
6tRJWFLsUW4HuiXHlOSnwf,country
5yc5YwQjqcNvGiFsTM0aAT,contemporary r&b
6A1F3Fkq5dYeYYNkXflcTX,contemporary r&b
7cfhaRiLqBzuAzc6Q24nyW,pop
5FK6borHO8QcztXhXCPn5H,hip hop
70yxovzjmYSDRLHlTJHiBH,pop
5CZR6ljD0x9fTiS4mh9wMp,indie rock
3iLrVuA1k7onNmZTuUQH4u,country pop
7yCXgxWLZZEAiVsISKN3BF,hip hop
5vfnsOgLqsgmEb3vGyc2FO,hip hop
3uczBfJFFSNjSiF8ScC1pA,country
3dASAcs9QOsmoSLhHjEhCu,country
27UqZoE1kV6sIV6uQcI28A,emo
3hnGcNi8oqGdwTm3CeniFA,country pop
627ukPRwYxyBREHxBq0vGJ,pop rock
4a3wP4t2IswXR40aXQcYrM,post-grunge
2MyLXLijtCj7VKGzBM7dyW,country
7jEhJ72S8vHQOmQTgIATww,
0Rxab8t0y7GlaTJTHX2wEN,r&b and soul
3VzLXlCQo9voFegEhlJPd9,country
3lng6RAtdksQ2q02Fk5jaB,pop
6rePArBMb5nLWEaY9aQqL4,dance-pop
6rePArBMb5nLWEaY9aQqL4,dance-pop
3lng6RAtdksQ2q02Fk5jaB,pop
2dqn5yOQWdyGwOpOIi9O4x,country pop
2vBLKFrI1rZqB7VtGxcsR5,pop rap
1UwzOp5hn3lAbOqsAfXBw8,pop rock
70yxovzjmYSDRLHlTJHiBH,pop
3WFTGIO6E3Xh4paEOBY9OU,synthpop
3BCMpDOcQlbCZpf5vnTadZ,pop punk
2dqn5yOQWdyGwOpOIi9O4x,country pop
5PfepkNWgRR2DI02Y8AawC,hip hop
3ibdlhMmbFPMYoWvwHCzI3,pop rock
5CZR6ljD0x9fTiS4mh9wMp,indie rock
4FdIO8yB9bNtcWlRcStXvZ,contemporary r&b
4Tk1gvdwy7TL3Ma2s9iZ9f,comedy
00zN65JStpVnpJn9ckMsQI,electropop
5PfepkNWgRR2DI02Y8AawC,hip hop
2zwyBK8ea29FqWuY8IiRJu,pop rap
2H66HrVR1UeMlAoSXpxUnk,contemporary r&b
1fc8tPf36cZhNYpNFrWh7o,
1LShhEEKRT5MNPcO7jtYHh,hip hop
4h8seeFAi6iYhslcWIxTSG,pop rock
70yxovzjmYSDRLHlTJHiBH,pop
0r2BUyPTmpbfuz4rR39mLl,pop rock
4PeRcYNYVB1mD4wemj5zld,hard rock
2tve5DGwub1TtbX1khPX5j,dance music
2S8AWAM0nxyFy66YnUfIs3,midwestern hip-hop
64aKkqxc3Ur2LYIKeS5osS,pop rock
6MSOHtUiG49Grd7BdZrRUm,
2CUT0104gySOIvqwtXeFsX,hip hop
5bHhH3k4p4ugORIb3q9BHd,rock
33YSJfsBkjN3yqcq18bdRi,hip hop
773TVtjVxXvD6DFHsWFJGN,pop
6rePArBMb5nLWEaY9aQqL4,dance-pop
0r2BUyPTmpbfuz4rR39mLl,pop rock
5pjw8w5tKfWgrKqsaaGBKx,pop
1LOJfNDxQhbpssKx7oM7at,contemporary r&b
2tve5DGwub1TtbX1khPX5j,dance music
5PfepkNWgRR2DI02Y8AawC,hip hop
2OLFvAidCY5f7tJYslvSuk,hip hop
6dC6J5qkPcJ1iGshEN5MpX,contemporary r&b
41TUivD915ztiKgyu99H9T,neon pop-punk
3WFTGIO6E3Xh4paEOBY9OU,synthpop
1LOJfNDxQhbpssKx7oM7at,contemporary r&b
00zN65JStpVnpJn9ckMsQI,hip house
7MZzYkbHL9Tk3O6WeD4Z0Z,hip hop
70yxovzjmYSDRLHlTJHiBH,pop
6JRWTwvTA8C1nkESxVO66j,contemporary r&b
7mDkWKTghwBDuHCJmH6qR5,contemporary r&b
0GQ9AZBJSj109gmSdSrviC,post-grunge
1LOJfNDxQhbpssKx7oM7at,contemporary r&b
6rePArBMb5nLWEaY9aQqL4,dance-pop
1Z5oeufZDMMzL8ZlWTZrQg,contemporary r&b
1CEODgTmTwLyabvwd7HBty,baroque pop
1Z5oeufZDMMzL8ZlWTZrQg,contemporary r&b
1ji0b2gTyx4VYtkrbc3XJt,
4TjIFwqydSLXrDlm9RzQ6b,pop rap
6dC6J5qkPcJ1iGshEN5MpX,contemporary r&b
3vf65wfk1EEjVhy6BjENsS,electronica
1fqibtpI0bwD73uQGeEnhn,
2CUT0104gySOIvqwtXeFsX,hip hop
4a3wP4t2IswXR40aXQcYrM,post-grunge
5u0OuxRnf3FzvZR07xAxL2,latin pop
41Tj1cy7HlmdSmaOO6f6Tl,r&b and soul
70yxovzjmYSDRLHlTJHiBH,pop
0hDy52fqKwb2ZIjyNXGxan,hip hop
3spYzDjQBTJuBM6VhoFah8,pop rock
6aL2SwYj5kSEvIcYORHP37,
0GQ9AZBJSj109gmSdSrviC,post-grunge
6umODQfij1WhoGDhc7UCL8,hip hop
7DphDayDRJ1NtRmveflFWD,pop punk
6QCSrh0eusuJrRpYjnmtTN,pop rap
2tve5DGwub1TtbX1khPX5j,dance music
1iAJGY7TFt1imCjD0npYaC,country
2dqn5yOQWdyGwOpOIi9O4x,country pop
3JSWZWeTHF4HDGt5Eozdy7,contemporary r&b
1AHZd3C3S8m8fFrhFxyk79,pop punk
2zwyBK8ea29FqWuY8IiRJu,pop rap
3mNAV7P7KJzBxmrWfjtocw,r&b and soul
08XFx1OZMZnRCh0JrKTIgT,country
70yxovzjmYSDRLHlTJHiBH,pop
698AdfGuOthKXXvvHla9bf,reggae
0GCQzPEkcFv8bR90sJf41x,country
72aNaOna8AV0GZADXRbFlX,adult contemporary
2tDCfKFy2YW9N0IwNSRdOJ,pop rock
325wcm5wMnlfjmKZ8PXIIn,dance-pop
7MZzYkbHL9Tk3O6WeD4Z0Z,hip hop
0sTWDNDdByvpadJqLYTR2U,pop
4QVHbAebwfXvJx9GETRqv7,
4h8seeFAi6iYhslcWIxTSG,pop rock
11sKu4dBGvmEZTuVw9EC9A,pop
3H119N8NtcjSUxOhimk2FQ,country
08XFx1OZMZnRCh0JrKTIgT,country
4h8seeFAi6iYhslcWIxTSG,pop rock
7f45cxgKjDpNLsvscwYvjS,
7gbG5HpQeBPXUSvhrlP9bc,
5KeOOX9AvR13yopcOZWazo,gangsta rap
1cXFSOdjxmS13cOTtnNQAo,hip hop
3ibdlhMmbFPMYoWvwHCzI3,pop rock
5j1wrOAOm5KFd17pPiSvle,southern hip hop
0VaAFegRAAn4OCg7p4QjN5,pop
6KlxyxhXEDo1LdheFulN7h,r&b and soul
5BGzOpea6At0Nd7tYtYZOP,southern hip hop
0V7TZQmJBgI81M9Z7GWxCI,contemporary r&b
3SR9XT8f7LEUDcMFZO4wPd,pop
2Z9WUERfMjOgQ6ze9TcGbF,pop
2peB0xKYHSlIWc5boFA6PW,contemporary r&b
6p5pW2WwgVECsOhrXPAyhI,contemporary r&b
248cu9M1nYCijfXswwZ8uW,contemporary r&b
0dlpTo9euyJ8M4EyPBBoTT,
3JSWZWeTHF4HDGt5Eozdy7,contemporary r&b
1CEODgTmTwLyabvwd7HBty,baroque pop
0r2BUyPTmpbfuz4rR39mLl,pop rock
5PfepkNWgRR2DI02Y8AawC,hip hop
3JSWZWeTHF4HDGt5Eozdy7,contemporary r&b
3JSWZWeTHF4HDGt5Eozdy7,contemporary r&b
6D1YpObdaha620Tm54WbIw,pop
6p5pW2WwgVECsOhrXPAyhI,contemporary r&b
6dC6J5qkPcJ1iGshEN5MpX,contemporary r&b
0gX4aTUhxNbdFTJBXX7OrH,pop rock
31MluXLYC0ZnCSfUZ5T4GX,hip hop
1Ms3J8LcSCMH29tG5bSKLu,dance-pop
1LOJfNDxQhbpssKx7oM7at,contemporary r&b
46E0Nwu5a1jgFauChii6WI,
3t8HFQNlwLBW7htwLvFfzA,contemporary r&b
1UwzOp5hn3lAbOqsAfXBw8,pop
2tDCfKFy2YW9N0IwNSRdOJ,pop rock
4mvT7q9PuuBWZcVyUnZP8e,
3SR9XT8f7LEUDcMFZO4wPd,pop
0lB2NEOuH7WRqaWotxmIDH,pop
2tZnyjZ6Orm55gE8bqJ3UG,
2KSpGeDoNjqCKg6HL8LAyI,pop
1y6Vw5HI0HmLOY2EtzLiPh,reggae fusion
2xoj2gYed3IYmGWn3owSfu,pop
0r2BUyPTmpbfuz4rR39mLl,pop rock
5PfepkNWgRR2DI02Y8AawC,hip hop
4XYeXtHzp0x7wzgUyasKBA,southern hip hop
2zQdtROzQxwRLRbOS4mNx2,hip hop
5BGzOpea6At0Nd7tYtYZOP,southern hip hop
7mzrIsaAjnXihW3InKjlC3,pop
3NSb7dq7re8pssO2ukY1ta,pop
5BGzOpea6At0Nd7tYtYZOP,southern hip hop
2KhDo0Er6dNxcK8zL6252l,
1G0oedmq62QqpuBEeFD7yZ,southern hip hop
2J2PDIvk1YCTFy0HbJjyr7,contemporary r&b
6KlxyxhXEDo1LdheFulN7h,r&b and soul
7mzrIsaAjnXihW3InKjlC3,pop
7mDkWKTghwBDuHCJmH6qR5,pop
5EtVXHkqYV1ebAoYNDFmmY,west coast hip hop
5g8W4mhkTV4XZ4YuBmhSr3,
0e2vlZj9wAALaxr5Bhxvw8,post-grunge
0VaAFegRAAn4OCg7p4QjN5,pop
5wFQi4xOTXILQSKQr0Ft8s,snap
2tlTBLz2w52rpGCLBGyGw6,alternative metal
5FFt6Eps1jva0X0nbsTSAH,reggae fusion
6dC6J5qkPcJ1iGshEN5MpX,pop
3sMhTzlR0pjqVsefzqvbTa,emo
5j1wrOAOm5KFd17pPiSvle,southern hip hop
1BCSXIQn5NuqM19MjZuOQY,singer-songwriter
3SR9XT8f7LEUDcMFZO4wPd,pop
3JSWZWeTHF4HDGt5Eozdy7,contemporary r&b
0MihD70HInk2rDaChdAdEy,progressive rap
1Ypwht853ZVmsplg2DnZLI,r&b and soul
5bHhH3k4p4ugORIb3q9BHd,rock
4dlnbBnFH9CE6sbyrPP2aR,southern hip hop
0gX4aTUhxNbdFTJBXX7OrH,pop rock
06k3QI4XXhSrvAqTh8mAdE,hip hop
4MJcuG31fFG8rimuSCvJyx,pop rock
2Ev9arbgfDps5Ih69SBjOU,
3ks3UxTLwmTGJW2VNtlQdw,
6D1YpObdaha620Tm54WbIw,pop
4jcRw4qVurxoZcfIYPKDpz,pop rock
3WFTGIO6E3Xh4paEOBY9OU,synthpop
5yZReyaWQzR6jvaw4OBxzV,r&b and soul
4aZ3Mf9Tza576UhJ9kjYd7,pop
3NoUdjYUcUuRMpOzyapnYW,southern hip hop
3t8HFQNlwLBW7htwLvFfzA,contemporary r&b
4SZko61aMnmgvNhfhgTuD3,hip hop
2tve5DGwub1TtbX1khPX5j,dance music
2dqn5yOQWdyGwOpOIi9O4x,country pop
5PlA7xVCN59vR0YAnRVisM,contemporary r&b
1ePkYcH5ZQCb1b4tQeiEDj,electropop
4p64nRgh9PnMvojkk2Xj4t,southern hip hop
2xChdOg0PvxzHzE1BooUpI,rock
6vnUL0NxqV1JrBvYW1M2wn,r&b and soul
5FbUXif3rTa8DX7TTwxegZ,pop rock
5zM1UII5gHlU9hIybU759L,
7mdy09EO4q6F9VWBtXDDjK,contemporary r&b
5fPglEDz9YEwRgbLRvhCZy,hip hop
5BGzOpea6At0Nd7tYtYZOP,southern hip hop
0Yu3czJNOQ68fZgkvpjuHL,pop rock
3Ayxk9tKhpAE9gffRUWfDi,country
3T9AiOmUrTOzOiRV76W0Gv,
7MEQdKzqoG2QJYcT2XEKsW,post-grunge
0V7TZQmJBgI81M9Z7GWxCI,contemporary r&b
6Nft5QnHcxYvLwAQc3mo8O,
6FbFvnlSfEoNhwz5MdK0Dx,soft rock
7mdy09EO4q6F9VWBtXDDjK,contemporary r&b
44T9yYLZIYxBGNJ1J21kzT,
0Zd10MKN5j9KwUST0TdBBB,contemporary r&b
3JSWZWeTHF4HDGt5Eozdy7,contemporary r&b
7xnZ539lh8x6de9jzlpCJp,hip hop
3t8HFQNlwLBW7htwLvFfzA,hip hop
6CrSEKCF4TYrbSIitegb3h,contemporary r&b
0kys2jaKAiDPfNBd4z7LAg,country
4vUClKTFaDWnsHE8rK52GY,
6kzoWb4UzvKYgbDfAwgaFq,contemporary r&b
2yboV2QBcVGEhcRlYuPpDT,pop
3t8HFQNlwLBW7htwLvFfzA,hip hop
6kzoWb4UzvKYgbDfAwgaFq,contemporary r&b
6lqE05fiHWJVYYdMVJNj38,pop rock
29hJ8AFYZU98OzenrMr6iU,pop
6tBUJLHPFbzO665rhzFDg2,southern hip hop
6kzoWb4UzvKYgbDfAwgaFq,contemporary r&b
42c0PgLPx6qRCZCzB8d7Pk,
7MEQdKzqoG2QJYcT2XEKsW,post-grunge
0V7TZQmJBgI81M9Z7GWxCI,contemporary r&b
3t8HFQNlwLBW7htwLvFfzA,hip hop
5wFQi4xOTXILQSKQr0Ft8s,snap
0V7TZQmJBgI81M9Z7GWxCI,contemporary r&b
2scB1uhcCI1TSf6b9TCZK3,pop
7oudPjsM2U10YTaWOPRVxm,
1IM3GwptCGYjRkzCBolyFK,
7MEQdKzqoG2QJYcT2XEKsW,post-grunge
3N1D55OU4TgweV2SSx6rpl,pop
4SZko61aMnmgvNhfhgTuD3,hip hop
2pDHglKfoDlTqVaRMXLAZU,gangsta rap
5rK6h49Qd6gSxxbQGMrWfq,contemporary r&b
6Q8uQNmP4FbZuYYWokMeTZ,
1y6Vw5HI0HmLOY2EtzLiPh,reggae fusion
2Fd3LbDN1VzQj1BDb8gk4j,pop punk
6CrSEKCF4TYrbSIitegb3h,contemporary r&b
2o5LE6Q7svPXHmwM75xWbv,
77u9Ndnhi4raBZfnl22Jzg,southern hip hop
3eZd2XbhLyPcgbgcsLTZh3,post-grunge
2Fd3LbDN1VzQj1BDb8gk4j,pop punk
2tlTBLz2w52rpGCLBGyGw6,alternative metal
2scB1uhcCI1TSf6b9TCZK3,pop
6Lq7nLkIq7C0zVJp0OGSGO,r&b and soul
4G390E1M4qCVxgAcbYaFwu,
7mdy09EO4q6F9VWBtXDDjK,contemporary r&b
7L3ybS1mQpWwAiZm4FuNwn,east coast hip hop
6t5g3iBwXlDWXhSZbDonrJ,hip hop
2ksJHf3VXQ9GHI6Ng5bafL,r&b and soul
2SmDuZSWtjukp9gkG2mcBQ,post-grunge
1Xsprdt1q9rOzTic7b9zYM,pop rock
55ErdDg54WTAEySb0r7yzb,contemporary r&b
5ruZPk2RxBoRzzwYswpXXs,r&b and soul
3eZd2XbhLyPcgbgcsLTZh3,post-grunge
6Lq7nLkIq7C0zVJp0OGSGO,r&b and soul
6TyPSzd5rA2rQ9yLJJ1Gg2,pop punk
73ey7ww1e9zDAoeRqyM6sB,hip hop
1Dt7wPQxjnJJBiV6fczCpS,r&b and soul
3PWEGZ6CYvXRnr0JCECsDe,pop punk
7efn7gwDPXwdXBgfwyVoKQ,
52q9xNv8COtSU9phlbO5sg,contemporary r&b
6fgFFyMpkmOZK038Ta3gQB,gangsta rap
0FZK97MXMm5mUQ8mtudjuK,emo
3NoUdjYUcUuRMpOzyapnYW,southern hip hop
3k7bXPw2u0C0SBKPMsgMS3,alternative rock
0Zd10MKN5j9KwUST0TdBBB,contemporary r&b
2scB1uhcCI1TSf6b9TCZK3,pop
6lqE05fiHWJVYYdMVJNj38,pop rock
7mdy09EO4q6F9VWBtXDDjK,contemporary r&b
0V7TZQmJBgI81M9Z7GWxCI,contemporary r&b
0gX4aTUhxNbdFTJBXX7OrH,pop rock
5uG1Gy3EvU4KSeSBcOIF4q,contemporary r&b
5rK6h49Qd6gSxxbQGMrWfq,contemporary r&b
4LgTmVlUlNWsfriBJ0jury,pop rock
5uG1Gy3EvU4KSeSBcOIF4q,contemporary r&b
1Ypwht853ZVmsplg2DnZLI,r&b and soul
2rc1SMjRPvuZnlqQEtI6F9,southern hip hop
097eYvf9NKjFnv4xA9s2oV,contemporary r&b
1TrOr46SzyI7z9C6YnMRnM,southern hip hop
6KlxyxhXEDo1LdheFulN7h,r&b and soul
0qplxfd9hCYRLkxl8IupRx,pop punk
6Q8uQNmP4FbZuYYWokMeTZ,southern hip hop
2n7rr3Cr8ElqKhGzWYtXiO,contemporary r&b
4slt7bfeNHSJUOMVtuIdxP,crunk
6caG763FP5oUCdxklebHh6,
0xbRSFuLwoNrRurfUXkN09,contemporary r&b
7xnZ539lh8x6de9jzlpCJp,hip hop
3ks3UxTLwmTGJW2VNtlQdw,
2JdjS6jjOml7nt7Yjo0nnh,pop
1ISFv3wJNEj1DxP64UWEMO,post-grunge
5VfBwkAoSsQwtZjPU0Gr7h,east coast hip hop
1Dt7wPQxjnJJBiV6fczCpS,r&b and soul
7mzrIsaAjnXihW3InKjlC3,pop
3JSWZWeTHF4HDGt5Eozdy7,contemporary r&b
7xl50xr9NDkd3i2kBbzsNZ,funk rock
77u9Ndnhi4raBZfnl22Jzg,southern hip hop
6p5pW2WwgVECsOhrXPAyhI,contemporary r&b
3eZd2XbhLyPcgbgcsLTZh3,post-grunge
0UkPbHf0xnTbNTLn6YUajE,
2scB1uhcCI1TSf6b9TCZK3,pop
2SmDuZSWtjukp9gkG2mcBQ,post-grunge
46E0Nwu5a1jgFauChii6WI,hard rock
6RU7Qo0oVDHePofiPH9GXZ,west coast hip hop
5GgUNqjHwNCwZ5GWNRROG1,contemporary r&b
4zhigAhPwqp43XVHBiVeQI,indie pop
32Bu3ETQhR1PFCj3ndDlYf,dancehall
2yboV2QBcVGEhcRlYuPpDT,pop
1wklsLLbGIZg1RDpoJovrb,
5ppnlEoj4HdRRdRihnY3jU,latin pop
3PEzTAuPW5IjLJ58FzwQeL,contemporary r&b
2NQH7gYB2buQCbdvHBNRif,
31dzB4ULKZfOH71tuaBiR8,southern hip hop
2scB1uhcCI1TSf6b9TCZK3,pop
3usQV8KT7DxGnw2e4xCfV7,contemporary r&b
13HYuDhB1soZvHzwoymXoV,contemporary r&b
3W18dxZsE9GnP8DQrnGeBW,contemporary r&b
1IM3GwptCGYjRkzCBolyFK,pop rock
0j1qzjaJmsF1FkcICf3hRu,
0muUiiPAwdoRZA3cDUxef7,contemporary r&b
49gaz5rhWWgqCw61M9700v,contemporary r&b
6gkwOLmk0ALMOjWs5WhAEr,contemporary r&b
1Lr1TMh8vcdD3OvrzQTGVn,southern hip hop
2JdjS6jjOml7nt7Yjo0nnh,pop
4ab7jYzCRPCIz0k2CNKPGm,emo
3PWEGZ6CYvXRnr0JCECsDe,pop punk
3t8HFQNlwLBW7htwLvFfzA,hip hop
7xl50xr9NDkd3i2kBbzsNZ,funk rock
5ot3hAGLgvrmfZ3ddosFZf,
0e0ks1xlvQBOsC3Gsw2EgA,southern hip hop
5XPdkIryKSpTKW21HUtvV0,country
1IM3GwptCGYjRkzCBolyFK,pop rock
2JdjS6jjOml7nt7Yjo0nnh,pop
3k7bXPw2u0C0SBKPMsgMS3,alternative rock
2SmDuZSWtjukp9gkG2mcBQ,post-grunge
3sMI4arDIv1l4WG3rgv0Xl,
0zRJsgzHZUUdk8Rjk6Segd,pop
5nkUSlIhtoJZMOUlB0sNCp,emo
5ll74bqtkcXlKE7wwkMq4g,hip hop
77u9Ndnhi4raBZfnl22Jzg,southern hip hop
6Nu5K9Mpb5qYi1e7DGESse,
25eRITKk6jXXJLAxA3M5b3,dancehall
3eZd2XbhLyPcgbgcsLTZh3,post-grunge
5gDAEao3VxFdbm8vS0koQq,pop rock
5x8e8UcCeOgrOzSnDGuPye,pop
21dqbZplVbX1gMMdqOLvWI,contemporary r&b
2szeSQtOcJgRhDXmTS3SIf,pop
1rKm9mmLsFu0Dt9agiSLbw,
49gaz5rhWWgqCw61M9700v,contemporary r&b
5gDAEao3VxFdbm8vS0koQq,pop rock
5PE3OnyEPOlTShpjij8Wfp,
2X7s6Gt8Xz2qEwlw4GVcQo,southern hip hop
3PWEGZ6CYvXRnr0JCECsDe,pop punk
3eZd2XbhLyPcgbgcsLTZh3,post-grunge
7MMpjM0wynysTbhpvKjHrm,hip hop
6gkwOLmk0ALMOjWs5WhAEr,contemporary r&b
3VqKqWHOHYfZqttJ0WwQHl,hip hop
3eZd2XbhLyPcgbgcsLTZh3,post-grunge
0fBnFYNzbSXrXs6bRfZ7La,
4ZIvx3lm0ytWm06bH8DAwR,
5nHZP6EqmhfNwxe71tpyKn,hip hop
3j70PDKieTWQAwas3bPHRZ,indie rock
7CNV1ARDbh9WbrHOq4xOPa,
4UZzO6rBo6wjM2zfuRgd3r,crunk
045D1HbNHv4R31D9vkL8Ve,comedy
3N1D55OU4TgweV2SSx6rpl,pop
5qENHeCSlwWpEzb25peRmQ,hip hop
4km17Fy3fRGG4PEHQ4Fcta,crunk
4WJoghWxyWEYtVNDn1eFYl,contemporary r&b
75SYfAVNuZcY0488LhZeic,crunk
6kzoWb4UzvKYgbDfAwgaFq,contemporary r&b
6ZLE8nIut6t3CXt1dIpSh6,contemporary r&b
5nkUSlIhtoJZMOUlB0sNCp,emo
49gaz5rhWWgqCw61M9700v,contemporary r&b
1Lr1TMh8vcdD3OvrzQTGVn,southern hip hop
3VfBy3QX5peTfME0UxzZ2P,glam metal
3ym3JtyhWmVIJzEzTCCsHa,pop
3lT0XTcteJfBbPNoPAmNRq,
2rNUIqPFIbq5bSH46jHUZy,reggaeton
0Zd10MKN5j9KwUST0TdBBB,contemporary r&b
5XPdkIryKSpTKW21HUtvV0,country
3lFQ9ihSNR5YD0yi0yTzdC,alternative metal
0kys2jaKAiDPfNBd4z7LAg,country
7KD97Fr5oLwKPabOBdIMiV,pop
5uG1Gy3EvU4KSeSBcOIF4q,contemporary r&b
32Bu3ETQhR1PFCj3ndDlYf,dancehall
6t6aBQ1OKqyK9c1nPJEWeX,
2hOY4rDu51XSBvtwfWgSmz,post-grunge
5x8e8UcCeOgrOzSnDGuPye,pop
0e0ks1xlvQBOsC3Gsw2EgA,southern hip hop
49gaz5rhWWgqCw61M9700v,contemporary r&b
1Xsprdt1q9rOzTic7b9zYM,pop rock
6hiOeC9YErltT6CnK4pfJN,crunk
2szeSQtOcJgRhDXmTS3SIf,pop
5qENHeCSlwWpEzb25peRmQ,hip hop
1hg0pQJLE9dzfT1kgZtDPr,nu-disco
0kTLdP4XPeJGsbr2L8ikyF,hardcore hip hop
4zEAsP0RIfbGARdtsgAaUV,contemporary r&b
6gkwOLmk0ALMOjWs5WhAEr,contemporary r&b
2X7s6Gt8Xz2qEwlw4GVcQo,southern hip hop
5rK6h49Qd6gSxxbQGMrWfq,contemporary r&b
0bUTHlWbkSQysoM3VsWldT,alternative rock
21dqbZplVbX1gMMdqOLvWI,contemporary r&b
4026u2G1eNjPTkctkj8GtX,
3XDvi9IQnJ4UEs9s85pqtt,pop rock
7MMpjM0wynysTbhpvKjHrm,hip hop
3Lqn8M0QxPLIPRJ4nUKTGN,dance-rock
0aihmuRLi1gBkxk4mbNfcv,r&b and soul
5gDAEao3VxFdbm8vS0koQq,pop rock
71gUhKYZIWmmjqAHlY4Br3,contemporary r&b
5ll74bqtkcXlKE7wwkMq4g,hip hop
3id4t9IqRoB1f1smOERtrY,pop punk
2pidzXTaHV4WaIJYRxKDCH,pop rap
5x8e8UcCeOgrOzSnDGuPye,pop
5gDAEao3VxFdbm8vS0koQq,pop rock
2pidzXTaHV4WaIJYRxKDCH,pop rap
2hOY4rDu51XSBvtwfWgSmz,post-grunge
2szeSQtOcJgRhDXmTS3SIf,pop
6vV5UrXcfyQD1wu4Qo2I9K,hip hop
7MMpjM0wynysTbhpvKjHrm,hip hop
4piJq7R3gjUOxnYs6lDCTg,alternative rock
2pidzXTaHV4WaIJYRxKDCH,pop rap
4FyGpObwABjn0o8Tdp7AZz,dance-pop
4PrPbmm0gKvaD3rerOXFg8,gangsta rap
4D8A8M0NJjEdQhusawyeDz,pop punk
71gUhKYZIWmmjqAHlY4Br3,contemporary r&b
07hC5JSKAodpBIVR6A772E,adult contemporary
797fkvAtk0iZvP1HHPCWbp,hip hop
4PrPbmm0gKvaD3rerOXFg8,gangsta rap
0hk2hXNB5d65F400dhcdcV,crunk
3xjdyJjSMNsSRkj3GTmBLi,contemporary r&b
5gDAEao3VxFdbm8vS0koQq,pop rock
2Zn6qjbnBEy1f6KRBk2S93,pop rap
65G0BpV00GmLi5WUCeWdvT,r&b and soul
65G0BpV00GmLi5WUCeWdvT,r&b and soul
3Lqn8M0QxPLIPRJ4nUKTGN,dance-rock
2szeSQtOcJgRhDXmTS3SIf,pop
3S2InZkyQQfQ16oSQOsGGn,
1RM6MGv6bcl6NrAG8PGoZk,contemporary r&b
4BDcRgUXzSuFCsHtExoJjf,eurodance
1OO7kdJ4OzWbjcroJEpfTH,rap metal
0bUTHlWbkSQysoM3VsWldT,alternative rock
067UgzF9Nbn25xHpY2DJdG,post-grunge
3id4t9IqRoB1f1smOERtrY,pop punk
5nkUSlIhtoJZMOUlB0sNCp,emo
5Kexjw3aLUrvDNAGrUMAmE,r&b and soul
49gaz5rhWWgqCw61M9700v,contemporary r&b
3eZd2XbhLyPcgbgcsLTZh3,post-grunge
3jb3Qvs8qZ8JZsAzhSuJS1,contemporary r&b
1MSfGxrYjkxUp8DL60o60T,
3id4t9IqRoB1f1smOERtrY,pop punk
6tiqcLj9TP3qaxWUbNuPYn,
3W18dxZsE9GnP8DQrnGeBW,contemporary r&b
2fDTnW5KAZZvuuguWrECbu,
1daamdMx4wmSEC3mfiCN37,east coast hip hop
3IwJYk2qy7gBGFOmOjYsqN,
6hiOeC9YErltT6CnK4pfJN,hip hop
1KushUovbraTDRu9sbO5fg,hip hop
1RM6MGv6bcl6NrAG8PGoZk,contemporary r&b
6mrtfNhbBa8ra1bn2vxI1R,
6TqRKHLjDu5QZuC8u5Woij,r&b and soul
4E7bV0pzG0LciBSWTszra6,space rock
5YTn3PFD7mrjhucfeafJE7,r&b and soul
7tsXPtLqhab1zWeubbf6JH,hip hop
3zHPYwiMJqa3hTBgk695Ae,latin pop
1Rv9WRKyYhFaGbuYDaQunN,pop rock
36vdts7dE6Cy6A7VC5qZ4I,
0tkYbxsTPQ5kTVdrvj4S3f,crunk
1Wz9PANLXjaOskUv575hRV,pop
1oFucub5OjyG4XPsDUzhil,southern hip hop
3xjdyJjSMNsSRkj3GTmBLi,contemporary r&b
2PFK4dMZkqUQfxfSrK8WMf,contemporary r&b
2eprpJCYbCbPZRKVGIEJxZ,alternative rock
7MMpjM0wynysTbhpvKjHrm,hip hop
7FJsaymH7rlQ7vyUgPO3Ya,
0kys2jaKAiDPfNBd4z7LAg,country
5gDAEao3VxFdbm8vS0koQq,pop rock
09akBiw2Divm9zvF7GMJup,r&b and soul
5Kexjw3aLUrvDNAGrUMAmE,r&b and soul
2gidE8vgVOkYufANjuvj3S,pop
3Lqn8M0QxPLIPRJ4nUKTGN,dance-rock
1KushUovbraTDRu9sbO5fg,hip hop
4aFn6Wd9Or4igSfflW9c4d,old school hip hop
1oFucub5OjyG4XPsDUzhil,southern hip hop
3PEzTAuPW5IjLJ58FzwQeL,contemporary r&b
2szeSQtOcJgRhDXmTS3SIf,pop
4doYRKxTYYoyeXK66zWsN2,pop
6WivmTXugLZLmAWnZhlz7g,singer-songwriter
4SOpJPkpAO8FT9n4sbmnoT,country
5du4q67RcG857pUYs9W0OU,
3xjdyJjSMNsSRkj3GTmBLi,contemporary r&b
4W6kVnBPgcW8zDYXbRHh2J,pop
32Bu3ETQhR1PFCj3ndDlYf,dancehall
7gZilZGYr8M7UwEeYvdAKZ,
